target_arch,source_arch,seed,test_loss
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,1,0.06551035012006759
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,2,0.06555730118751527
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,3,0.06911608467102051
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,4,0.06800498131513595
mlp_2x_256x128_do0.25_a0.015,mlp_2x_192x192_do0.25_a0.045,5,0.06837718007564544
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,1,0.06667216905355454
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,2,0.0659623173236847
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,3,0.06936267113685608
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,4,0.0682564056634903
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.015,5,0.06783509563207626
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,1,0.06667216905355454
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,2,0.0659623173236847
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,3,0.06936267113685608
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,4,0.0682564056634903
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.15_a0.045,5,0.06783509563207626
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,1,0.07059663599729538
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,2,0.0685180794596672
mlp_2x_256x128_do0.25_a0.015,mlp_3x_192x192x128_do0.25_a0.015,3,0.07143291125297546
